,motif,score,task
37336,HNF4,0.0118989273906,"HepG2, real motif"
37337,HNF4,0.000740175659303,"HepG2, real motif"
37338,HNF4,-0.00188881030772,"HepG2, real motif"
37339,HNF4,-0.00145688804332,"HepG2, real motif"
37340,HNF4,-0.00131777953357,"HepG2, real motif"
37341,HNF4,-0.0029966859147,"HepG2, real motif"
37342,HNF4,-0.00170735956635,"HepG2, real motif"
37343,HNF4,-0.00107801437844,"HepG2, real motif"
37344,HNF4,-0.000249309872743,"HepG2, real motif"
37345,HNF4,-0.00435333838686,"HepG2, real motif"
37346,HNF4,-0.00255619431846,"HepG2, real motif"
37347,HNF4,-0.000513920735102,"HepG2, real motif"
37348,HNF4,-7.55069195293e-05,"HepG2, real motif"
37349,HNF4,-0.00277590961196,"HepG2, real motif"
37350,HNF4,-0.000263855647063,"HepG2, real motif"
37351,HNF4,-0.00120685889851,"HepG2, real motif"
37352,HNF4,-0.000753734959289,"HepG2, real motif"
37353,HNF4,-0.00176108861342,"HepG2, real motif"
37354,HNF4,-0.00299417972565,"HepG2, real motif"
37355,HNF4,-0.00188177276868,"HepG2, real motif"
37356,HNF4,-0.00378466607071,"HepG2, real motif"
37357,HNF4,0.000811949837953,"HepG2, real motif"
37358,HNF4,-0.00161732372362,"HepG2, real motif"
37359,HNF4,-0.00117990246508,"HepG2, real motif"
37360,HNF4,0.00697054946795,"HepG2, real motif"
37361,HNF4,0.00375336664729,"HepG2, real motif"
37362,HNF4,0.0111172078177,"HepG2, real motif"
37363,HNF4,0.0101831192151,"HepG2, real motif"
37364,HNF4,0.0115216560662,"HepG2, real motif"
37365,HNF4,0.0127460025251,"HepG2, real motif"
37366,HNF4,0.0142130292952,"HepG2, real motif"
37367,HNF4,0.00810398161411,"HepG2, real motif"
37368,HNF4,0.0105814449489,"HepG2, real motif"
37369,HNF4,0.00632545957342,"HepG2, real motif"
37370,HNF4,0.00495895324275,"HepG2, real motif"
37371,HNF4,0.00924792326987,"HepG2, real motif"
37372,HNF4,0.00552514335141,"HepG2, real motif"
37373,HNF4,0.00444666715339,"HepG2, real motif"
37374,HNF4,0.00330687058158,"HepG2, real motif"
37375,HNF4,0.00299855694175,"HepG2, real motif"
37376,HNF4,0.0064438902773,"HepG2, real motif"
37377,HNF4,0.00708411214873,"HepG2, real motif"
37378,HNF4,0.00313894171268,"HepG2, real motif"
37379,HNF4,-0.000527864205651,"HepG2, real motif"
37380,HNF4,0.000467731588287,"HepG2, real motif"
37381,HNF4,0.000101863486634,"HepG2, real motif"
37382,HNF4,-0.00108277401887,"HepG2, real motif"
37383,HNF4,-0.000891646312084,"HepG2, real motif"
37384,HNF4,-0.0013585992856,"HepG2, real motif"
37385,HNF4,0.000921548518818,"HepG2, real motif"
37386,HNF4,-0.000574282486923,"HepG2, real motif"
37387,HNF4,0.00140376633499,"HepG2, real motif"
37388,HNF4,0.00064084114274,"HepG2, real motif"
37389,HNF4,0.0022010509856,"HepG2, real motif"
37390,HNF4,-7.55988658057e-05,"HepG2, real motif"
37391,HNF4,0.000210668658838,"HepG2, real motif"
37392,HNF4,-0.000709133397322,"HepG2, real motif"
37393,HNF4,-0.0004109517904,"HepG2, real motif"
37394,HNF4,-0.000181536699529,"HepG2, real motif"
37395,HNF4,-0.000796340696979,"HepG2, real motif"
37396,HNF4,-0.000454214139609,"HepG2, real motif"
37397,HNF4,0.00215349812061,"HepG2, real motif"
37398,HNF4,-0.00216143461876,"HepG2, real motif"
37399,HNF4,-0.000865379988682,"HepG2, real motif"
37400,HNF4,-0.00114505726378,"HepG2, real motif"
37401,HNF4,-0.00251838075928,"HepG2, real motif"
37402,HNF4,-8.04947558208e-05,"HepG2, real motif"
37403,HNF4,-7.83283030614e-05,"HepG2, real motif"
37404,HNF4,0.000347840716131,"HepG2, real motif"
37405,HNF4,-0.000253940146649,"HepG2, real motif"
37406,HNF4,-0.000305250199744,"HepG2, real motif"
37407,HNF4,-0.000983300851658,"HepG2, real motif"
37408,HNF4,-0.00310502084903,"HepG2, real motif"
37409,HNF4,-0.00211785174906,"HepG2, real motif"
37410,HNF4,-0.00242020818405,"HepG2, real motif"
37411,HNF4,-0.000835811020806,"HepG2, real motif"
37412,HNF4,-0.00357242417522,"HepG2, real motif"
37413,HNF4,-0.00170712824911,"HepG2, real motif"
37414,HNF4,-0.00187900289893,"HepG2, real motif"
37415,HNF4,-0.0020381459035,"HepG2, real motif"
37416,HNF4,-0.000621498271357,"HepG2, real motif"
37417,HNF4,-0.000225943003898,"HepG2, real motif"
37418,HNF4,-0.00226195459254,"HepG2, real motif"
37419,HNF4,-0.00270662619732,"HepG2, real motif"
37420,HNF4,-0.00206270837225,"HepG2, real motif"
37421,HNF4,-0.0043360251002,"HepG2, real motif"
37422,HNF4,0.0204070080072,"HepG2, real motif"
37423,HNF4,0.0257568042725,"HepG2, real motif"
37424,HNF4,0.0210124701262,"HepG2, real motif"
37425,HNF4,0.0225332919508,"HepG2, real motif"
37426,HNF4,0.018023788929,"HepG2, real motif"
37427,HNF4,0.0207916591316,"HepG2, real motif"
37428,HNF4,0.0195173807442,"HepG2, real motif"
37429,HNF4,0.02168802917,"HepG2, real motif"
37430,HNF4,0.0244344640523,"HepG2, real motif"
37431,HNF4,0.022203437984,"HepG2, real motif"
37432,HNF4,0.0222024191171,"HepG2, real motif"
37433,HNF4,0.0248921271414,"HepG2, real motif"
37434,HNF4,0.0216315034777,"HepG2, real motif"
37435,HNF4,0.0205783788115,"HepG2, real motif"
37436,HNF4,0.0178868919611,"HepG2, real motif"
37437,HNF4,0.0204997044057,"HepG2, real motif"
37438,HNF4,0.0133193125948,"HepG2, real motif"
37439,HNF4,0.0184949692339,"HepG2, real motif"
37440,HNF4,0.0190209411085,"HepG2, real motif"
37441,HNF4,0.0185526330024,"HepG2, real motif"
37442,HNF4,0.0184828396887,"HepG2, real motif"
37443,HNF4,0.0170132126659,"HepG2, real motif"
37444,HNF4,0.0208490546793,"HepG2, real motif"
37445,HNF4,0.0192499589175,"HepG2, real motif"
37446,HNF4,3.49476649717e-05,"HepG2, real motif"
37447,HNF4,0.00111632130574,"HepG2, real motif"
37448,HNF4,0.00230849324726,"HepG2, real motif"
37449,HNF4,0.000101423567685,"HepG2, real motif"
37450,HNF4,0.000195373300812,"HepG2, real motif"
37451,HNF4,0.00181405479088,"HepG2, real motif"
37452,HNF4,0.000810526777059,"HepG2, real motif"
37453,HNF4,0.00270043034106,"HepG2, real motif"
37454,HNF4,0.00324557791464,"HepG2, real motif"
37455,HNF4,0.00120750477072,"HepG2, real motif"
37456,HNF4,0.000497445464134,"HepG2, real motif"
37457,HNF4,0.00225606164895,"HepG2, real motif"
37458,HNF4,-0.000376140960725,"HepG2, real motif"
37459,HNF4,0.00288308341987,"HepG2, real motif"
37460,HNF4,0.00189804786351,"HepG2, real motif"
37461,HNF4,0.00304611003958,"HepG2, real motif"
37462,HNF4,0.00258977804333,"HepG2, real motif"
37463,HNF4,0.00169850001112,"HepG2, real motif"
37464,HNF4,0.00197373051196,"HepG2, real motif"
37465,HNF4,0.000560949672945,"HepG2, real motif"
37466,HNF4,-4.73264772154e-05,"HepG2, real motif"
37467,HNF4,0.00377558427863,"HepG2, real motif"
37468,HNF4,0.000295161473332,"HepG2, real motif"
37469,HNF4,0.00934127252549,"HepG2, real motif"
37470,HNF4,0.00793998595327,"HepG2, real motif"
37471,HNF4,0.00491412123665,"HepG2, real motif"
37472,HNF4,0.00878895353526,"HepG2, real motif"
37473,HNF4,0.00829494185746,"HepG2, real motif"
37474,HNF4,0.00591707974672,"HepG2, real motif"
37475,HNF4,0.00723933847621,"HepG2, real motif"
37476,HNF4,0.0107887871563,"HepG2, real motif"
37477,HNF4,0.0100684734061,"HepG2, real motif"
37478,HNF4,0.00945618748665,"HepG2, real motif"
37479,HNF4,0.0110312169418,"HepG2, real motif"
37480,HNF4,0.00889158714563,"HepG2, real motif"
37481,HNF4,0.00927531719208,"HepG2, real motif"
37482,HNF4,0.0107747167349,"HepG2, real motif"
37483,HNF4,0.0122103700414,"HepG2, real motif"
37484,HNF4,0.0100958282128,"HepG2, real motif"
37485,HNF4,0.0101853730157,"HepG2, real motif"
37486,HNF4,0.00952812563628,"HepG2, real motif"
37487,HNF4,0.00775303691626,"HepG2, real motif"
37488,HNF4,0.00694070523605,"HepG2, real motif"
37489,HNF4,0.00696269469336,"HepG2, real motif"
37490,HNF4,0.00412105023861,"HepG2, real motif"
37491,HNF4,0.00484683271497,"HepG2, real motif"
37492,HNF4,0.00553991319612,"HepG2, real motif"
37493,HNF4,0.00932061020285,"HepG2, real motif"
37494,HNF4,0.000151804139023,"HepG2, real motif"
37495,HNF4,-0.00271315313876,"HepG2, real motif"
37496,HNF4,-0.00194789411034,"HepG2, real motif"
37497,HNF4,-0.000696448201779,"HepG2, real motif"
37498,HNF4,0.000103388134448,"HepG2, real motif"
37499,HNF4,-0.000188491118024,"HepG2, real motif"
37500,HNF4,-0.00189088005573,"HepG2, real motif"
37501,HNF4,-0.00270364037715,"HepG2, real motif"
37502,HNF4,-0.00288401730359,"HepG2, real motif"
37503,HNF4,0.00211464636959,"HepG2, real motif"
37504,HNF4,0.00202570459805,"HepG2, real motif"
37505,HNF4,-0.000171231804416,"HepG2, real motif"
37506,HNF4,-0.000164251003298,"HepG2, real motif"
37507,HNF4,-0.000130662010633,"HepG2, real motif"
37508,HNF4,-0.00166455691215,"HepG2, real motif"
37509,HNF4,0.00031533499714,"HepG2, real motif"
37510,HNF4,0.00145038834307,"HepG2, real motif"
37511,HNF4,0.00076629803516,"HepG2, real motif"
37512,HNF4,-0.00126325024758,"HepG2, real motif"
37513,HNF4,-0.000999450683594,"HepG2, real motif"
37514,HNF4,-0.00157341815066,"HepG2, real motif"
37515,HNF4,-0.000561654625926,"HepG2, real motif"
37516,HNF4,-0.000633956980892,"HepG2, real motif"
37517,HNF4,0.000707434199285,"HepG2, real motif"
37518,HNF4,0.000679813616443,"HepG2, real motif"
37519,HNF4,0.00493065873161,"HepG2, real motif"
37520,HNF4,0.0018281849334,"HepG2, real motif"
37521,HNF4,0.00749756023288,"HepG2, real motif"
37522,HNF4,0.00803088303655,"HepG2, real motif"
37523,HNF4,0.00397600186989,"HepG2, real motif"
37524,HNF4,0.00586162833497,"HepG2, real motif"
37525,HNF4,0.00567049207166,"HepG2, real motif"
37526,HNF4,0.00798275321722,"HepG2, real motif"
37527,HNF4,0.00408747280017,"HepG2, real motif"
37528,HNF4,0.00873753428459,"HepG2, real motif"
37529,HNF4,0.00544943287969,"HepG2, real motif"
37530,HNF4,0.00605339929461,"HepG2, real motif"
37531,HNF4,0.00728766201064,"HepG2, real motif"
37532,HNF4,0.00887528713793,"HepG2, real motif"
37533,HNF4,0.00805715378374,"HepG2, real motif"
37534,HNF4,0.00560843199492,"HepG2, real motif"
37535,HNF4,0.010613986291,"HepG2, real motif"
37536,HNF4,0.0083757834509,"HepG2, real motif"
37537,HNF4,0.0100102322176,"HepG2, real motif"
37538,HNF4,0.0112774260342,"HepG2, real motif"
37539,HNF4,0.011013799347,"HepG2, real motif"
37540,HNF4,0.0088800387457,"HepG2, real motif"
37541,HNF4,0.00801586080343,"HepG2, real motif"
37542,HNF4,0.011549805291,"HepG2, real motif"
37543,HNF4,0.00675920024514,"HepG2, real motif"
37544,HNF4,0.00962929427624,"HepG2, real motif"
37545,HNF4,0.00865827128291,"HepG2, real motif"
37546,HNF4,0.00853411760181,"HepG2, real motif"
37547,HNF4,0.00847165379673,"HepG2, real motif"
37548,HNF4,0.00788372661918,"HepG2, real motif"
37549,HNF4,0.00475786346942,"HepG2, real motif"
37550,HNF4,0.00534194335341,"HepG2, real motif"
37551,HNF4,0.0071075973101,"HepG2, real motif"
37552,HNF4,0.00216917949729,"HepG2, real motif"
37553,HNF4,0.00303277443163,"HepG2, real motif"
37554,HNF4,0.00454673962668,"HepG2, real motif"
37555,HNF4,0.00614550383762,"HepG2, real motif"
37556,HNF4,0.00725483894348,"HepG2, real motif"
37557,HNF4,0.00485028652474,"HepG2, real motif"
37558,HNF4,0.0048578591086,"HepG2, real motif"
37559,HNF4,0.00752295413986,"HepG2, real motif"
37560,HNF4,0.00582872191444,"HepG2, real motif"
37561,HNF4,0.00568349054083,"HepG2, real motif"
37562,HNF4,0.00743618560955,"HepG2, real motif"
37563,HNF4,0.00166521442588,"HepG2, real motif"
37564,HNF4,0.00450010411441,"HepG2, real motif"
37565,HNF4,0.00678282044828,"HepG2, real motif"
37566,HNF4,0.00540387025103,"HepG2, real motif"
37567,HNF4,0.00603986950591,"HepG2, real motif"
37568,HNF4,0.00372534268536,"HepG2, real motif"
37569,HNF4,0.00611017318442,"HepG2, real motif"
37570,HNF4,0.00503587536514,"HepG2, real motif"
37571,HNF4,0.00440298439935,"HepG2, real motif"
37572,HNF4,0.00132608006243,"HepG2, real motif"
37573,HNF4,-0.00114655483048,"HepG2, real motif"
37574,HNF4,0.00139533320908,"HepG2, real motif"
37575,HNF4,0.000712665205356,"HepG2, real motif"
37576,HNF4,0.00145004352089,"HepG2, real motif"
37577,HNF4,0.000707286177203,"HepG2, real motif"
37578,HNF4,0.00907888356596,"HepG2, real motif"
37579,HNF4,0.00631494494155,"HepG2, real motif"
37580,HNF4,0.00352072063833,"HepG2, real motif"
37581,HNF4,0.00755664752796,"HepG2, real motif"
37582,HNF4,0.00460675731301,"HepG2, real motif"
37583,HNF4,0.00718421116471,"HepG2, real motif"
37584,HNF4,0.00896940100938,"HepG2, real motif"
37585,HNF4,0.00828070752323,"HepG2, real motif"
37586,HNF4,0.00660146353766,"HepG2, real motif"
37587,HNF4,0.0103854378685,"HepG2, real motif"
37588,HNF4,0.0100597888231,"HepG2, real motif"
37589,HNF4,0.0118431551382,"HepG2, real motif"
37590,HNF4,0.0117794498801,"HepG2, real motif"
37591,HNF4,0.0122170494869,"HepG2, real motif"
37592,HNF4,0.0124207763001,"HepG2, real motif"
37593,HNF4,0.0119062298909,"HepG2, real motif"
37594,HNF4,0.0120948664844,"HepG2, real motif"
37595,HNF4,0.0112495375797,"HepG2, real motif"
37596,HNF4,0.00968904327601,"HepG2, real motif"
37597,HNF4,0.00958754587919,"HepG2, real motif"
37598,HNF4,0.0093456087634,"HepG2, real motif"
37599,HNF4,0.0102713285014,"HepG2, real motif"
37600,HNF4,0.00757847353816,"HepG2, real motif"
37601,HNF4,0.00843110214919,"HepG2, real motif"
37602,HNF4,0.00688621215522,"HepG2, real motif"
37603,HNF4,0.0078521007672,"HepG2, real motif"
37604,HNF4,0.00671695312485,"HepG2, real motif"
37605,HNF4,0.00588294491172,"HepG2, real motif"
37606,HNF4,0.00764860911295,"HepG2, real motif"
37607,HNF4,0.00516375619918,"HepG2, real motif"
37608,HNF4,0.0103903291747,"HepG2, real motif"
37609,HNF4,0.00752660119906,"HepG2, real motif"
37610,HNF4,0.00846927706152,"HepG2, real motif"
37611,HNF4,0.0110711790621,"HepG2, real motif"
37612,HNF4,0.00980522390455,"HepG2, real motif"
37613,HNF4,0.00947980210185,"HepG2, real motif"
37614,HNF4,0.00947652570903,"HepG2, real motif"
37615,HNF4,0.0114019289613,"HepG2, real motif"
37616,HNF4,0.0116176335141,"HepG2, real motif"
37617,HNF4,0.00837300065905,"HepG2, real motif"
37618,HNF4,0.00705991266295,"HepG2, real motif"
37619,HNF4,0.00753106875345,"HepG2, real motif"
37620,HNF4,0.00711052538827,"HepG2, real motif"
37621,HNF4,0.0012585184304,"HepG2, real motif"
37622,HNF4,0.00203901226632,"HepG2, real motif"
37623,HNF4,0.000236697669607,"HepG2, real motif"
37624,HNF4,0.00672626262531,"HepG2, real motif"
37625,HNF4,0.0113362856209,"HepG2, real motif"
37626,HNF4,0.0103763556108,"HepG2, real motif"
37627,HNF4,0.010651958175,"HepG2, real motif"
37628,HNF4,0.012122027576,"HepG2, real motif"
37629,HNF4,0.0133038684726,"HepG2, real motif"
37630,HNF4,0.0102138565853,"HepG2, real motif"
37631,HNF4,0.0128672122955,"HepG2, real motif"
37632,HNF4,0.0134434206411,"HepG2, real motif"
37633,HNF4,0.0109523208812,"HepG2, real motif"
37634,HNF4,0.0149583593011,"HepG2, real motif"
37635,HNF4,0.0142906112596,"HepG2, real motif"
37636,HNF4,0.0142453014851,"HepG2, real motif"
37637,HNF4,0.0124534191564,"HepG2, real motif"
37638,HNF4,0.0148245794699,"HepG2, real motif"
37639,HNF4,0.0134121244773,"HepG2, real motif"
37640,HNF4,0.0135474903509,"HepG2, real motif"
37641,HNF4,0.0123507007957,"HepG2, real motif"
37642,HNF4,0.014260337688,"HepG2, real motif"
37643,HNF4,-0.00242925831117,"HepG2, real motif"
37644,HNF4,-0.00196596444584,"HepG2, real motif"
37645,HNF4,0.000334118871251,"HepG2, real motif"
37646,HNF4,-0.00181024021003,"HepG2, real motif"
37647,HNF4,-0.00296404608525,"HepG2, real motif"
37648,HNF4,-0.000816217565443,"HepG2, real motif"
37649,HNF4,0.00278366799466,"HepG2, real motif"
37650,HNF4,0.000865955837071,"HepG2, real motif"
37651,HNF4,0.00291300448589,"HepG2, real motif"
37652,HNF4,0.0034766101744,"HepG2, real motif"
37653,HNF4,0.00249923346564,"HepG2, real motif"
37654,HNF4,5.41652552783e-05,"HepG2, real motif"
37655,HNF4,-0.000332355877617,"HepG2, real motif"
37656,HNF4,0.00988667923957,"HepG2, real motif"
37657,HNF4,0.00739183137193,"HepG2, real motif"
37658,HNF4,0.00800768565387,"HepG2, real motif"
37659,HNF4,0.0104324175045,"HepG2, real motif"
37660,HNF4,0.00924371276051,"HepG2, real motif"
37661,HNF4,0.00851726997644,"HepG2, real motif"
37662,HNF4,0.0108973681927,"HepG2, real motif"
37663,HNF4,0.0125732719898,"HepG2, real motif"
37664,HNF4,0.0062533156015,"HepG2, real motif"
37665,HNF4,0.00921287108213,"HepG2, real motif"
37666,HNF4,0.0112318685278,"HepG2, real motif"
37667,HNF4,0.00419319793582,"HepG2, real motif"
37668,HNF4,0.0130012845621,"HepG2, real motif"
37669,HNF4,0.00952130183578,"HepG2, real motif"
37670,HNF4,0.0111732035875,"HepG2, real motif"
37671,HNF4,0.00873195100576,"HepG2, real motif"
37672,HNF4,0.0122203268111,"HepG2, real motif"
37673,HNF4,0.00919854827225,"HepG2, real motif"
37674,HNF4,0.00883936323225,"HepG2, real motif"
37675,HNF4,0.0121220499277,"HepG2, real motif"
37676,HNF4,0.00401672394946,"HepG2, real motif"
37677,HNF4,0.00899923592806,"HepG2, real motif"
37678,HNF4,0.00583740882576,"HepG2, real motif"
37679,HNF4,0.00999869219959,"HepG2, real motif"
37680,HNF4,0.00904303882271,"HepG2, real motif"
37681,HNF4,0.00869969278574,"HepG2, real motif"
37682,HNF4,0.0104953609407,"HepG2, real motif"
37683,HNF4,0.00760322250426,"HepG2, real motif"
37684,HNF4,0.00909992586821,"HepG2, real motif"
37685,HNF4,0.0124683948234,"HepG2, real motif"
37686,HNF4,0.00699190981686,"HepG2, real motif"
37687,HNF4,0.0110848294571,"HepG2, real motif"
37688,HNF4,0.0115065900609,"HepG2, real motif"
37689,HNF4,0.00964689347893,"HepG2, real motif"
37690,HNF4,0.00963974837214,"HepG2, real motif"
37691,HNF4,0.013111914508,"HepG2, real motif"
37692,HNF4,0.0127462409437,"HepG2, real motif"
37693,HNF4,0.0111143840477,"HepG2, real motif"
37694,HNF4,0.0112653030083,"HepG2, real motif"
37695,HNF4,0.00647390820086,"HepG2, real motif"
37696,HNF4,0.0094093317166,"HepG2, real motif"
37697,HNF4,0.0117933573201,"HepG2, real motif"
37698,HNF4,0.00420852378011,"HepG2, real motif"
37699,HNF4,0.00666458485648,"HepG2, real motif"
37700,HNF4,0.00572623685002,"HepG2, real motif"
37701,HNF4,0.00823838170618,"HepG2, real motif"
37702,HNF4,0.00196411670186,"HepG2, real motif"
37703,HNF4,0.00104648876004,"HepG2, real motif"
37704,HNF4,0.00119797512889,"HepG2, real motif"
37705,HNF4,-0.0002545726893,"HepG2, real motif"
37706,HNF4,0.000921112310607,"HepG2, real motif"
37707,HNF4,0.00229499163106,"HepG2, real motif"
37708,HNF4,0.00134354352485,"HepG2, real motif"
37709,HNF4,0.000250319833867,"HepG2, real motif"
37710,HNF4,-0.0018526284257,"HepG2, real motif"
37711,HNF4,0.00155891210306,"HepG2, real motif"
37712,HNF4,-0.00105563329998,"HepG2, real motif"
37713,HNF4,0.000139808558743,"HepG2, real motif"
37714,HNF4,-0.00377184688114,"HepG2, real motif"
37715,HNF4,0.00208640564233,"HepG2, real motif"
37716,HNF4,-0.000268790114205,"HepG2, real motif"
37717,HNF4,-0.00205669528805,"HepG2, real motif"
37718,HNF4,0.000302457570797,"HepG2, real motif"
37719,HNF4,6.31754883216e-05,"HepG2, real motif"
37720,HNF4,0.000720592506696,"HepG2, real motif"
37721,HNF4,-0.000136902017402,"HepG2, real motif"
37722,HNF4,-0.00116369419266,"HepG2, real motif"
37723,HNF4,-0.000542096735444,"HepG2, real motif"
37724,HNF4,-0.000106761850475,"HepG2, real motif"
37725,HNF4,-0.000478956848383,"HepG2, real motif"
37726,HNF4,0.00118642498273,"HepG2, real motif"
37727,HNF4,-0.00143958290573,"HepG2, real motif"
37728,HNF4,-0.000748583988752,"HepG2, real motif"
37729,HNF4,0.00673989020288,"HepG2, real motif"
37730,HNF4,0.00821956526488,"HepG2, real motif"
37731,HNF4,0.00901552662253,"HepG2, real motif"
37732,HNF4,0.00850562285632,"HepG2, real motif"
37733,HNF4,0.00592576200143,"HepG2, real motif"
37734,HNF4,0.0079042641446,"HepG2, real motif"
37735,HNF4,0.00885501503944,"HepG2, real motif"
37736,HNF4,0.00801675859839,"HepG2, real motif"
37737,HNF4,0.0116260936484,"HepG2, real motif"
37738,HNF4,0.0126270493492,"HepG2, real motif"
37739,HNF4,0.00992403738201,"HepG2, real motif"
37740,HNF4,0.0108580552042,"HepG2, real motif"
37741,HNF4,0.00913180503994,"HepG2, real motif"
37742,HNF4,0.00837546121329,"HepG2, real motif"
37743,HNF4,0.0104762790725,"HepG2, real motif"
37744,HNF4,0.00892576109618,"HepG2, real motif"
37745,HNF4,0.00765737099573,"HepG2, real motif"
37746,HNF4,0.00924337562174,"HepG2, real motif"
37747,HNF4,0.00872105453163,"HepG2, real motif"
37748,HNF4,0.00824001803994,"HepG2, real motif"
37749,HNF4,0.00809206161648,"HepG2, real motif"
37750,HNF4,0.0134175531566,"HepG2, real motif"
37751,HNF4,0.0115682817996,"HepG2, real motif"
37752,HNF4,0.0157674420625,"HepG2, real motif"
37753,HNF4,0.0120609477162,"HepG2, real motif"
37754,HNF4,0.0139993196353,"HepG2, real motif"
37755,HNF4,0.0182799380273,"HepG2, real motif"
37756,HNF4,0.0138185555115,"HepG2, real motif"
37757,HNF4,0.0158546492457,"HepG2, real motif"
37758,HNF4,0.0153996376321,"HepG2, real motif"
37759,HNF4,0.0144958039746,"HepG2, real motif"
37760,HNF4,0.0122400177643,"HepG2, real motif"
37761,HNF4,0.013929028064,"HepG2, real motif"
37762,HNF4,0.0126084536314,"HepG2, real motif"
37763,HNF4,0.0130149284378,"HepG2, real motif"
37764,HNF4,0.00737353973091,"HepG2, real motif"
37765,HNF4,0.0126123465598,"HepG2, real motif"
37766,HNF4,0.009032827802,"HepG2, real motif"
37767,HNF4,-0.00141072121914,"HepG2, real motif"
37768,HNF4,0.00132345128804,"HepG2, real motif"
37769,HNF4,-0.000390354747651,"HepG2, real motif"
37770,HNF4,0.000607920635957,"HepG2, real motif"
37771,HNF4,-0.000507668999489,"HepG2, real motif"
37772,HNF4,0.00112949835602,"HepG2, real motif"
37773,HNF4,0.00370358466171,"HepG2, real motif"
37774,HNF4,0.00276871467941,"HepG2, real motif"
37775,HNF4,-0.000794722232968,"HepG2, real motif"
37776,HNF4,0.00180339708459,"HepG2, real motif"
37777,HNF4,0.00186078809202,"HepG2, real motif"
37778,HNF4,0.000760493800044,"HepG2, real motif"
37779,HNF4,-0.000700912380125,"HepG2, real motif"
37780,HNF4,0.0016092127189,"HepG2, real motif"
37781,HNF4,-0.000483338109916,"HepG2, real motif"
37782,HNF4,0.00262725329958,"HepG2, real motif"
37783,HNF4,0.00062904303195,"HepG2, real motif"
37784,HNF4,-0.00115128827747,"HepG2, real motif"
37785,HNF4,0.000865367881488,"HepG2, real motif"
37786,HNF4,-0.00138260831591,"HepG2, real motif"
37787,HNF4,0.000913138792384,"HepG2, real motif"
37788,HNF4,-0.000613700598478,"HepG2, real motif"
37789,HNF4,0.000539146829396,"HepG2, real motif"
37790,HNF4,-0.00129329587799,"HepG2, real motif"
37791,HNF4,-1.18177076729e-05,"HepG2, real motif"
37792,HNF4,0.000732293061446,"HepG2, real motif"
37793,HNF4,0.0142505988479,"HepG2, real motif"
37794,HNF4,0.00991200096905,"HepG2, real motif"
37795,HNF4,0.0167579445988,"HepG2, real motif"
37796,HNF4,0.0153337456286,"HepG2, real motif"
37797,HNF4,0.0186550896615,"HepG2, real motif"
37798,HNF4,0.0177811235189,"HepG2, real motif"
37799,HNF4,0.0187204238027,"HepG2, real motif"
37800,HNF4,0.0152026899159,"HepG2, real motif"
37801,HNF4,0.0199722200632,"HepG2, real motif"
37802,HNF4,0.019561002031,"HepG2, real motif"
37803,HNF4,0.0165632069111,"HepG2, real motif"
37804,HNF4,0.0125797465444,"HepG2, real motif"
37805,HNF4,0.0161386486143,"HepG2, real motif"
37806,HNF4,0.0114506045356,"HepG2, real motif"
37807,HNF4,0.0119620142505,"HepG2, real motif"
37808,HNF4,0.0127406194806,"HepG2, real motif"
37809,HNF4,0.0126113118604,"HepG2, real motif"
37810,HNF4,0.00778495334089,"HepG2, real motif"
37811,HNF4,0.0101475361735,"HepG2, real motif"
37812,HNF4,0.0101856840774,"HepG2, real motif"
37813,HNF4,0.0138288075104,"HepG2, real motif"
37814,HNF4,0.0111581319943,"HepG2, real motif"
37815,HNF4,0.0133629404008,"HepG2, real motif"
37816,HNF4,0.00996995251626,"HepG2, real motif"
37817,HNF4,0.0133113116026,"HepG2, real motif"
37818,HNF4,0.0126107661054,"HepG2, real motif"
37819,HNF4,0.0168003235012,"HepG2, real motif"
37820,HNF4,0.0121621573344,"HepG2, real motif"
37821,HNF4,0.0157023184001,"HepG2, real motif"
37822,HNF4,0.0180743969977,"HepG2, real motif"
37823,HNF4,0.0177761483938,"HepG2, real motif"
37824,HNF4,0.0128722349182,"HepG2, real motif"
37825,HNF4,0.0146959153935,"HepG2, real motif"
37826,HNF4,0.0173283983022,"HepG2, real motif"
37827,HNF4,0.0170180611312,"HepG2, real motif"
37828,HNF4,0.0174566116184,"HepG2, real motif"
37829,HNF4,0.0178432036191,"HepG2, real motif"
37830,HNF4,0.0149166518822,"HepG2, real motif"
37831,HNF4,0.0126618659124,"HepG2, real motif"
37832,HNF4,0.00807552132756,"HepG2, real motif"
37833,HNF4,0.0164268743247,"HepG2, real motif"
37834,HNF4,0.0150344185531,"HepG2, real motif"
37835,HNF4,0.00903487484902,"HepG2, real motif"
37836,HNF4,0.00791560765356,"HepG2, real motif"
37837,HNF4,0.00961756613106,"HepG2, real motif"
37838,HNF4,0.0137197403237,"HepG2, real motif"
37839,HNF4,0.0148830665275,"HepG2, real motif"
37840,HNF4,0.0102530000731,"HepG2, real motif"
37841,HNF4,0.0116903074086,"HepG2, real motif"
37842,HNF4,0.0138253718615,"HepG2, real motif"
37843,HNF4,0.0143070630729,"HepG2, real motif"
37844,HNF4,0.015306212008,"HepG2, real motif"
37845,HNF4,0.0112759284675,"HepG2, real motif"
37846,HNF4,0.0129164578393,"HepG2, real motif"
37847,HNF4,0.0147665813565,"HepG2, real motif"
37848,HNF4,0.0146902101114,"HepG2, real motif"
37849,HNF4,0.0136368274689,"HepG2, real motif"
